order_id_raw,order_line_raw,event_timestamp_raw,warehouse_id_raw,event_type_raw,qty_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
ORD-00007032,1,2025-04-27 23:13:00,WH-DEL-02,SHIPPED,4,SHOPIFY_OMS,2025-04-28 00:48:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007033,1,2025-04-27 08:06:00,WH-DEL-02,ALLOCATED,4,SHOPIFY_OMS,2025-04-27 08:33:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007033,1,2025-04-27 09:56:00,WH-DEL-02,SHIPPED,4,SHOPIFY_OMS,2025-04-27 11:59:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007034,1,2025-04-27 22:04:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-04-27 23:38:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007034,1,2025-04-27 23:54:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-04-28 00:01:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007035,1,2025-04-27 12:18:00,WH-MUM-03,ALLOCATED,6,SHOPIFY_OMS,2025-04-27 13:25:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007035,1,2025-04-27 14:08:00,WH-MUM-03,SHIPPED,6,SHOPIFY_OMS,2025-04-27 16:33:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007036,1,2025-04-27 15:32:00,WH-LKO-01,ALLOCATED,4,SHOPIFY_OMS,2025-04-27 18:05:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007036,1,2025-04-27 17:22:00,WH-LKO-01,SHIPPED,4,SHOPIFY_OMS,2025-04-27 19:15:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007037,1,2025-04-27 16:41:00,WH-MUM-03,ALLOCATED,2,SHOPIFY_OMS,2025-04-27 19:01:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007037,1,2025-04-27 18:31:00,WH-MUM-03,SHIPPED,2,SHOPIFY_OMS,2025-04-27 18:37:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007038,1,2025-04-27 12:15:00,WH-DEL-02,ALLOCATED,2,SHOPIFY_OMS,2025-04-27 14:26:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007038,1,2025-04-27 14:05:00,WH-DEL-02,SHIPPED,2,SHOPIFY_OMS,2025-04-27 16:07:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007039,1,2025-04-27 10:56:00,WH-BLR-04,ALLOCATED,4,SHOPIFY_OMS,2025-04-27 11:54:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007039,1,2025-04-27 12:46:00,WH-BLR-04,SHIPPED,4,SHOPIFY_OMS,2025-04-27 13:28:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007040,1,2025-04-27 15:59:00,WH-BLR-04,ALLOCATED,3,SHOPIFY_OMS,2025-04-27 17:03:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007040,1,2025-04-27 17:49:00,WH-BLR-04,SHIPPED,3,SHOPIFY_OMS,2025-04-27 18:03:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007041,1,2025-04-27 07:45:00,WH-DEL-02,ALLOCATED,1,SHOPIFY_OMS,2025-04-27 08:42:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007041,1,2025-04-27 09:35:00,WH-DEL-02,SHIPPED,1,SHOPIFY_OMS,2025-04-27 11:40:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007042,1,2025-04-27 20:57:00,WH-LKO-01,ALLOCATED,1,SHOPIFY_OMS,2025-04-27 22:37:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007042,1,2025-04-27 22:47:00,WH-LKO-01,SHIPPED,1,SHOPIFY_OMS,2025-05-17 00:03:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007043,1,2025-04-27 18:27:00,WH-DEL-02,ALLOCATED,4,SHOPIFY_OMS,2025-04-27 20:54:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007043,1,2025-04-27 20:17:00,WH-DEL-02,SHIPPED,4,SHOPIFY_OMS,2025-04-27 21:53:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007044,1,2025-04-27T15:36:00Z,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-04-27 16:52:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007044,1,2025-04-27 17:26:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-04-27 19:06:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007045,1,2025-04-27 16:48:00,WH-LKO-01,ALLOCATED,7,SHOPIFY_OMS,2025-04-27 19:17:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007045,1,2025-04-28 18:38:00,WH-LKO-01,SHIPPED,7,SHOPIFY_OMS,2025-04-28 19:25:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007046,1,2025-04-27 08:10:00,WH-MUM-03,ALLOCATED,4,SHOPIFY_OMS,2025-04-27 08:54:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007046,1,2025-04-27 10:00:00,WH-MUM-03,SHIPPED,4,SHOPIFY_OMS,2025-04-27 11:13:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007047,1,2025-04-27 21:44:00,WH-LKO-01,ALLOCATED,6,SHOPIFY_OMS,2025-04-27 23:11:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007047,1,2025-04-27 23:34:00,WH-LKO-01,SHIPPED,6,SHOPIFY_OMS,2025-04-28 01:55:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007048,1,2025-04-27 07:10:00,WH-BLR-04,ALLOCATED,5,SHOPIFY_OMS,2025-04-27 09:04:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007048,1,2025-04-27 09:00:00,WH-BLR-04,SHIPPED,5,SHOPIFY_OMS,2025-04-27 10:43:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007049,1,2025-04-27 19:27:00,WH-MUM-03,ALLOCATED,7,SHOPIFY_OMS,2025-04-27 20:44:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007049,1,2025-04-28 21:17:00,WH-MUM-03,SHIPPED,7,SHOPIFY_OMS,2025-04-28 22:43:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007050,1,2025-04-27 09:30:00,WH-MUM-03,ALLOCATED,12,SHOPIFY_OMS,2025-04-27 11:11:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007050,1,2025-04-27 11:20:00,WH-MUM-03,SHIPPED,12,SHOPIFY_OMS,2025-04-27 12:35:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007051,1,2025-04-28 14:44:00,WH-LKO-01,ALLOCATED,5,SHOPIFY_OMS,2025-04-28 15:33:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007051,1,2025-04-28 16:34:00,WH-LKO-01,SHIPPED,5,SHOPIFY_OMS,2025-04-28 18:07:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007052,1,2025-04-28 07:43:00,WH-LKO-01,ALLOCATED,1,SHOPIFY_OMS,2025-04-28 09:14:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007052,1,2025-04-28 09:33:00,WH-LKO-01,SHIPPED,1,SHOPIFY_OMS,2025-04-28 12:02:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007053,1,2025-04-28 17:31:00,WH-DEL-02,ALLOCATED,4,SHOPIFY_OMS,2025-04-28 19:48:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007053,1,2025-04-28 19:21:00,WH-DEL-02,SHIPPED,4,SHOPIFY_OMS,2025-05-03 22:07:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007054,1,2025-04-28 18:55:00,WH-LKO-01,allocated,9,SHOPIFY_OMS,2025-04-28 21:37:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007054,1,2025-04-28 20:45:00,WH-LKO-01,SHIPPED,9,SHOPIFY_OMS,2025-04-28 23:38:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007055,1,2025-04-28 22:02:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 23:55:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007055,1,2025-04-28 23:52:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-04-29 02:17:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007056,1,2025-04-28 20:45:00,WH-BLR-04,ALLOCATED,8,SHOPIFY_OMS,2025-04-28 20:49:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007056,1,2025-04-28 22:35:00,WH-BLR-04,SHIPPED,8,SHOPIFY_OMS,2025-04-29 00:12:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007057,1,2025-04-28 12:20:00,WH-MUM-03,ALLOCATED,3,SHOPIFY_OMS,2025-04-28 14:57:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007057,1,2025-04-28 14:10:00,WH-MUM-03,SHIPPED,3,SHOPIFY_OMS,2025-04-28 15:38:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007058,1,2025-04-28 16:22:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 19:06:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007058,1,2025-04-28 18:12:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-04-28 19:06:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007059,1,2025-04-28 13:06:00, WH-BLR-04 ,allocated,2,SHOPIFY_OMS,2025-04-28 14:35:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007059,1,2025-04-28 14:56:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-04-28 16:39:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007060,1,2025-04-28 21:58:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 23:46:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007060,1,2025-04-28 23:48:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-04-29 01:14:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007061,1,2025-04-28 18:56:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 20:30:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007061,1,2025-04-28 20:46:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-04-28 22:54:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007062,1,2025-04-28 08:36:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 09:00:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007062,1,2025-04-28 10:26:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-04-28 12:53:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007063,1,2025-04-28 19:18:00,WH-DEL-02,ALLOCATED,8,SHOPIFY_OMS,2025-04-28 21:36:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007063,1,2025-04-29 21:08:00,WH-DEL-02,SHIPPED,8,SHOPIFY_OMS,2025-04-29 23:09:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007064,1,2025-04-28 13:40:00,WH-DEL-02,ALLOCATED,1,SHOPIFY_OMS,2025-04-28 16:38:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007064,1,2025-04-28 15:30:00,WH-DEL-02,SHIPPED,1,SHOPIFY_OMS,2025-04-28 18:21:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007065,1,2025-04-28 09:36:00,WH-BLR-04,ALLOCATED,1,SHOPIFY_OMS,2025-04-28 12:29:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007065,1,2025-04-28 11:26:00,WH-BLR-04,SHIPPED,1,SHOPIFY_OMS,2025-04-28 12:10:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007066,1,2025-04-28 07:10:00,WH-LKO-01,ALLOCATED,10,SHOPIFY_OMS,2025-04-28 07:43:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007066,1,2025-04-28 09:00:00,WH-LKO-01,SHIPPED,10,SHOPIFY_OMS,2025-04-28 09:23:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007067,1,2025-04-28 19:50:00,WH-BLR-04,ALLOCATED,3,SHOPIFY_OMS,2025-04-28 22:19:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007067,1,2025-04-28 21:40:00,WH-BLR-04,SHIPPED,3,SHOPIFY_OMS,2025-04-28 23:45:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007068,1,2025-04-28 21:45:00,WH-DEL-02,ALLOCATED,6,SHOPIFY_OMS,2025-04-28 23:24:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007068,1,2025-04-29 23:35:00,WH-DEL-02,SHIPPED,6,SHOPIFY_OMS,2025-04-30 00:08:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007069,1,2025-04-28 12:17:00,WH-LKO-01,ALLOCATED,3,SHOPIFY_OMS,2025-04-28 15:07:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007069,1,2025-04-28 14:07:00,WH-LKO-01,SHIPPED,3,SHOPIFY_OMS,2025-04-28 17:03:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007070,1,2025-04-28 21:34:00,WH-MUM-03,ALLOCATED,10,SHOPIFY_OMS,2025-04-28 23:03:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007070,1,2025-04-28 23:24:00,WH-MUM-03,SHIPPED,10,SHOPIFY_OMS,2025-04-29 02:24:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007071,1,2025-04-28 15:13:00,WH-LKO-01,ALLOCATED,4,SHOPIFY_OMS,2025-04-28 17:42:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ord-00007071,1,2025-04-28 17:03:00,WH-LKO-01,SHIPPED,4,SHOPIFY_OMS,2025-04-28 19:54:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007072,1,2025-04-28 11:37:00,WH-LKO-01,ALLOCATED,1,SHOPIFY_OMS,2025-04-28 13:55:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007072,1,2025-04-28 13:27:00,WH-LKO-01,SHIPPED,1,SHOPIFY_OMS,2025-04-28 15:51:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007073,1,2025-04-28 07:17:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 08:40:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007073,1,2025-04-28 09:07:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-04-28 09:12:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007074,1,2025-04-28 13:33:00,WH-BLR-04,ALLOCATED,4,SHOPIFY_OMS,2025-04-28 16:29:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007074,1,2025-04-29 15:23:00,WH-BLR-04,SHIPPED,4,SHOPIFY_OMS,2025-04-29 15:53:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007075,1,2025-04-28 18:35:00,WH-BLR-04,ALLOCATED,3,SHOPIFY_OMS,2025-04-28 19:58:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007075,1,2025-04-29 20:25:00,WH-BLR-04,SHIPPED,3,SHOPIFY_OMS,2025-04-29 20:58:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007076,1,2025-04-28 16:52:00,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 19:14:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007076,1,2025-04-29 18:42:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-04-29 21:12:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007077,1,2025-04-28 19:35:00,WH-BLR-04,ALLOCATED,4,SHOPIFY_OMS,2025-04-28 22:18:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007077,1,2025-04-28 21:25:00,WH-BLR-04,SHIPPED,4,SHOPIFY_OMS,2025-04-29 00:05:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007078,1,28/04/2025,WH-BLR-04,ALLOCATED,1,SHOPIFY_OMS,2025-04-28 18:53:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007078,1,2025-04-28 19:17:00,WH-BLR-04,SHIPPED,1,SHOPIFY_OMS,2025-04-28 22:10:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007079,1,2025-04-28 20:02:00,WH-BLR-04,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 20:33:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007079,1,2025-04-29 21:52:00,WH-BLR-04,SHIPPED,2,SHOPIFY_OMS,2025-05-05 00:03:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007080,1,2025-04-28 07:35:00,WH-LKO-01,ALLOCATED,3,SHOPIFY_OMS,2025-04-28 10:22:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007080,1,2025-04-28 09:25:00,WH-LKO-01,SHIPPED,3,SHOPIFY_OMS,2025-04-28 10:13:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007081,1,2025-04-28 11:45:00,WH-DEL-02,ALLOCATED,7,SHOPIFY_OMS,2025-04-28 13:56:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007081,1,2025-04-28T13:35:00+05:30,WH-DEL-02,SHIPPED,7,SHOPIFY_OMS,2025-04-28 14:30:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007082,1,2025-04-28 19:21:00,WH-LKO-01,ALLOCATED,5,SHOPIFY_OMS,2025-04-28 19:40:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007082,1,2025-04-28 21:11:00,WH-LKO-01,SHIPPED,5,SHOPIFY_OMS,2025-04-28 21:31:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007083,1,2025-04-28 08:33:00,WH-LKO-01,ALLOCATED,8,SHOPIFY_OMS,2025-04-28 10:03:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007083,1,2025-04-28 10:23:00,WH-LKO-01,SHIPPED,8,SHOPIFY_OMS,2025-04-28 11:38:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007084,1,2025-04-28 11:10:00,WH-LKO-01,ALLOCATED,3,SHOPIFY_OMS,2025-04-28 13:42:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007084,1,2025-04-28 13:00:00,WH-LKO-01,SHIPPED,3,SHOPIFY_OMS,2025-04-28 14:55:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007085,1,2025-04-28T12:32:00+05:30,WH-LKO-01,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 14:56:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007085,1,2025-04-28 14:22:00,WH-LKO-01,SHIPPED,2,SHOPIFY_OMS,2025-04-28 16:33:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007086,1,2025-04-28 10:06:00,WH-BLR-04,ALLOCATED,9,SHOPIFY_OMS,2025-04-28 11:13:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007086,1,2025-04-28 11:56:00,WH-BLR-04,SHIPPED,9,SHOPIFY_OMS,2025-04-28 14:21:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007088,1,2025-04-28 08:09:00,WH-LKO-01,ALLOCATED,10,SHOPIFY_OMS,2025-04-28 10:59:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007088,1,2025-04-28 09:59:00,WH-LKO-01,SHIPPED,10,SHOPIFY_OMS,2025-04-28 10:42:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007089,1,2025-04-28 13:00:00,WH-DEL-02,ALLOCATED,9,SHOPIFY_OMS,2025-04-28 14:08:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007089,1,2025-04-28 14:50:00,WH-DEL-02,SHIPPED,9,SHOPIFY_OMS,2025-04-28 16:17:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007090,1,2025-04-28 17:59:00,WH-MUM-03,ALLOCATED,2,SHOPIFY_OMS,2025-05-13 18:42:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007090,1,2025-04-28 19:49:00,WH-MUM-03,SHIPPED,2,SHOPIFY_OMS,2025-04-28 21:23:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007091,1,2025-04-28 12:28:00,WH-BLR-04,ALLOCATED,17,SHOPIFY_OMS,2025-04-28 12:37:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007091,1,2025-04-28 14:18:00,WH-BLR-04,SHIPPED,17,SHOPIFY_OMS,2025-04-28 16:18:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007092,1,2025-04-28 16:31:00,WH-MUM-03,ALLOCATED,4,SHOPIFY_OMS,2025-04-29 17:02:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007092,1,2025-04-28 18:21:00,WH-MUM-03,SHIPPED,4,SHOPIFY_OMS,2025-04-28 19:51:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007093,1,2025-04-28 15:23:00,WH-MUM-03,ALLOCATED,11,SHOPIFY_OMS,2025-04-28 15:28:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007093,1,2025-04-28 17:13:00,WH-MUM-03,SHIPPED,11,SHOPIFY_OMS,2025-05-03 17:54:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007094,1,2025-04-28 16:40:00,WH-MUM-03,ALLOCATED,2,SHOPIFY_OMS,2025-04-28 17:51:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007094,1,2025-04-28 18:30:00,WH-MUM-03,SHIPPED,2,SHOPIFY_OMS,2025-04-28 19:12:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
ORD-00007096,1,2025-04-28 07:52:00,WH-LKO-01,ALLOCATED,4,SHOPIFY_OMS,2025-04-28 09:00:00,2026-08-05 02:59:59,BATCH_202504_RAW_ORDER_FULFILLMENT_EVENTS
