receipt_id_raw,po_id_raw,sku_id_raw,warehouse_id_raw,actual_receipt_date_raw,putaway_date_raw,received_qty_raw,rejected_qty_raw,wms_bin_location_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
REC-00000092,PO-00000094,SKU-0037,WH-MUM-03,2025-05-11 13:00:00,2025-05-13 17:00:00,467,0,WH-MUM-03#ASL-6#SHF-B#BIN-36,BLUEYONDER_WMS,2025-05-11 13:32:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000093,PO-00000096,SKU-0069,WH-BLR-04,2025-05-14 16:00:00,2025-05-16 20:00:00,360,0,WH-BLR-04#ASL-7#SHF-B#BIN-42,BLUEYONDER_WMS,2025-05-14 16:54:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000094,PO-00000098,SKU-0132,WH-DEL-02,2025-05-14 13:00:00,15/05/2025,316,0,WH-DEL-02#ASL-8#SHF-C#BIN-85,BLUEYONDER_WMS,2025-05-14 15:12:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000095,PO-00000101,SKU-0066,WH-LKO-01,2025-05-15 11:00:00,2025-05-17 13:00:00,194,0,WH-LKO-01#ASL-8#SHF-C#BIN-87,BLUEYONDER_WMS,2025-05-15 13:56:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000096,PO-00000095,SKU-0037,WH-BLR-04,2025-05-16 10:00:00,2025-05-18T14:00:00Z,224,0,WH-BLR-04#ASL-4#SHF-B#BIN-12,BLUEYONDER_WMS,2025-05-16 12:57:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000097,PO-00000100,SKU-0066,WH-BLR-04,2025-05-16 15:00:00,2025-05-19 19:00:00,265,0,WH-BLR-04#ASL-2#SHF-B#BIN-75,BLUEYONDER_WMS,2025-05-16 15:38:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000098,PO-00000097,SKU-0003,WH-BLR-04,2025-05-19 10:00:00,2025-05-21 13:00:00,293,0,WH-BLR-04#ASL-8#SHF-B#BIN-50,BLUEYONDER_WMS,2025-05-19 11:38:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000099,PO-00000099,SKU-0145,WH-LKO-01,2025-05-23 10:00:00,2025-05-24T12:00:00+05:30,303,0,WH-LKO-01#ASL-5#SHF-B#BIN-56,BLUEYONDER_WMS,2025-05-23 12:11:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000100,PO-00000103,SKU-0069,WH-DEL-02,2025-05-25 15:00:00,2025-05-26 16:00:00,401,0,WH-DEL-02#ASL-8#SHF-A#BIN-86,BLUEYONDER_WMS,2025-05-25 15:54:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000101,PO-00000105,SKU-0066,WH-MUM-03,2025-05-28 12:00:00,2025-05-30 17:00:00,366,0,WH-MUM-03#ASL-7#SHF-A#BIN-65,BLUEYONDER_WMS,2025-05-28 13:31:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000102,PO-00000107,SKU-0066,N/A,2025-05-28 15:00:00,2025-05-29 17:00:00,241,0,WH-LKO-01#ASL-3#SHF-A#BIN-33,BLUEYONDER_WMS,2025-05-28 17:10:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000103,PO-00000106,SKU-0069,WH-BLR-04,2025-05-29 09:00:00,2025-05-30 12:00:00,411,0,WH-BLR-04#ASL-9#SHF-C#BIN-88,BLUEYONDER_WMS,2025-05-29 11:18:00,2026-08-05 02:59:59,BATCH_202505_RAW_GOODS_RECEIPTS
REC-00000104,PO-00000102,SKU-0037,WH-MUM-03,2025-06-02 11:00:00,2025-06-04 12:00:00,431,0,WH-MUM-03#ASL-3#SHF-A#BIN-58,BLUEYONDER_WMS,2025-06-02 12:27:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000105,PO-00000104,SKU-0048,WH-DEL-02,2025-06-02 11:00:00,2025-06-03 13:00:00,288,2,WH-DEL-02#ASL-5#SHF-B#BIN-76,BLUEYONDER_WMS,2025-06-02 13:56:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000106,PO-00000110,SKU-0048,WH-LKO-01,2025-06-02 10:00:00,2025-06-04 14:00:00,360,0,WH-LKO-01#ASL-7#SHF-A#BIN-42,BLUEYONDER_WMS,2025-06-02 11:57:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000107,PO-00000109, SKU-0003 ,WH-BLR-04,2025-06-08 11:00:00,2025-06-10 12:00:00,390,0,WH-BLR-04#ASL-2#SHF-B#BIN-64,BLUEYONDER_WMS,2025-06-08 12:24:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000108,PO-00000111,SKU-0035,WH-BLR-04,2025-06-08 08:00:00,2025-06-11 13:00:00,445,0,WH-BLR-04#ASL-6#SHF-B#BIN-70,BLUEYONDER_WMS,2025-06-08 10:48:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000109,PO-00000108,SKU-0066,WH-BLR-04,2025-06-11 14:00:00,2025-06-14 17:00:00,211,0,WH-BLR-04#ASL-6#SHF-A#BIN-99,BLUEYONDER_WMS,2025-06-11 15:47:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000110,PO-00000113,SKU-0066,WH-MUM-03,2025-06-11 11:00:00,2025-06-14 14:00:00,295,0,WH-MUM-03#ASL-2#SHF-A#BIN-73,BLUEYONDER_WMS,2025-06-11 13:14:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000111,PO-00000114,SKU-0066,WH-LKO-01,2025-06-11 15:00:00,2025-06-12 17:00:00,264,0,WH-LKO-01#ASL-1#SHF-B#BIN-76,BLUEYONDER_WMS,2025-06-11 15:31:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000112,PO-00000115,SKU-0048,WH-LKO-01,2025-06-13 16:00:00,2025-06-16 19:00:00,385,0,WH-LKO-01#ASL-8#SHF-A#BIN-27,BLUEYONDER_WMS,2025-06-13 18:10:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000113,PO-00000112,SKU-0100,WH-LKO-01,2025-06-14 14:00:00,2025-06-16 18:00:00,223,0,WH-LKO-01#ASL-9#SHF-B#BIN-95,BLUEYONDER_WMS,2025-06-14 14:15:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000114,PO-00000119,SKU-0035,WH-BLR-04,2025-06-08 10:00:00,2025-06-20 11:00:00,467,0,WH-BLR-04#ASL-5#SHF-C#BIN-59,BLUEYONDER_WMS,2025-06-09 12:34:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000115,PO-00000116,SKU-0006,WH-LKO-01,2025-06-21 13:00:00,2025-06-24 16:00:00,293,0,WH-LKO-01#ASL-5#SHF-C#BIN-89,BLUEYONDER_WMS,2025-06-21 14:20:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000116,PO-00000117,SKU-0089,WH-BLR-04,2025-06-24 11:00:00,2025-06-26 12:00:00,373,0,WH-BLR-04#ASL-6#SHF-C#BIN-37,BLUEYONDER_WMS,2025-06-24 11:31:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000117,PO-00000118,SKU-0093,WH-MUM-03,2025-06-24 09:00:00,2025-06-25 10:00:00,372,0,WH-MUM-03#ASL-3#SHF-C#BIN-10,BLUEYONDER_WMS,2025-06-24 09:26:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
N/A,PO-00000125,SKU-0093,WH-LKO-01,2025-06-29 16:00:00,2025-07-02 20:00:00,234,0,WH-LKO-01#ASL-2#SHF-A#BIN-18,BLUEYONDER_WMS,2025-06-29 18:41:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000119,PO-00000124,SKU-0052,WH-LKO-01,2025-06-30 14:00:00,2025-07-01 17:00:00,538,0,WH-LKO-01#ASL-2#SHF-B#BIN-36,BLUEYONDER_WMS,2025-06-30 15:32:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000120,PO-00000128,SKU-0030,WH-MUM-03,2025-06-30 10:00:00,2025-07-01 12:00:00,415,0,WH-MUM-03#ASL-5#SHF-B#BIN-71,BLUEYONDER_WMS,2025-06-30 12:48:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000121,PO-00000131,SKU-0066,WH-LKO-01,2025-07-01 14:00:00,2025-07-04 16:00:00,222,0,WH-LKO-01#ASL-6#SHF-B#BIN-90,BLUEYONDER_WMS,2025-07-01 14:04:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000122,PO-00000136,SKU-0145,WH-DEL-02,2025-07-01 16:00:00,2025-07-02 20:00:00,280,0,WH-DEL-02#ASL-6#SHF-C#BIN-66,BLUEYONDER_WMS,2025-07-05 18:01:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000123,PO-ORPHAN-999999,SKU-0150,WH-DEL-02,2025-07-02 09:00:00,2025-07-05 10:00:00,393,0,WH-DEL-02#ASL-1#SHF-A#BIN-80,BLUEYONDER_WMS,2025-07-02 10:10:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000124,PO-00000135,SKU-0069,WH-LKO-01,2025-07-02 11:00:00,2025-07-03 12:00:00,431,0,WH-LKO-01#ASL-7#SHF-C#BIN-73,BLUEYONDER_WMS,2025-07-02 13:29:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000125,PO-00000121,SKU-0066,WH-BLR-04,2025-07-04 13:00:00,2025-07-05 16:00:00,241,0,WH-BLR-04#ASL-6#SHF-B#BIN-18,BLUEYONDER_WMS,2025-07-04 14:31:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000126,PO-00000122,SKU-0105,WH-MUM-03,2025-07-04 16:00:00,2025-07-05 19:00:00,502,0,WH-MUM-03#ASL-3#SHF-C#BIN-70,BLUEYONDER_WMS,2025-07-08 17:12:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000127,PO-00000129,SKU-0064,WH-BLR-04,2025-07-04 14:00:00,2025-07-06 19:00:00,511,0,WH-BLR-04#ASL-5#SHF-C#BIN-61,BLUEYONDER_WMS,2025-07-04 15:29:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000128,PO-00000133,SKU-0131,WH-DEL-02,2025-07-04 09:00:00,2025-07-05 11:00:00,471,0,WH-DEL-02#ASL-9#SHF-B#BIN-72,BLUEYONDER_WMS,2025-07-04 12:00:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000129,PO-00000126,SKU-0145,WH-LKO-01,2025-07-05 10:00:00,2025-07-06 11:00:00,466,0,WH-LKO-01#ASL-2#SHF-A#BIN-99,BLUEYONDER_WMS,2025-07-05 10:03:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000130,PO-00000140,SKU-0050,WH-DEL-02,2025-07-05 15:00:00,2025-07-08 17:00:00,400,0,WH-DEL-02#ASL-4#SHF-B#BIN-71,BLUEYONDER_WMS,2025-07-05 15:49:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000131,PO-00000127,SKU-0027,WH-BLR-04,2025-07-07 09:00:00,2025-07-10 10:00:00,400,0,WH-BLR-04#ASL-7#SHF-C#BIN-28,BLUEYONDER_WMS,2025-07-07 11:16:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000132,PO-00000132,SKU-0052,WH-BLR-04,2025-07-09 13:00:00,2025-07-11 18:00:00,431,0,WH-BLR-04#ASL-9#SHF-A#BIN-13,BLUEYONDER_WMS,2025-07-09 13:41:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000133,PO-00000139,SKU-0006,WH-LKO-01,2025-07-09 16:00:00,2025-07-10 17:00:00,259,0,WH-LKO-01#ASL-2#SHF-A#BIN-64,BLUEYONDER_WMS,2025-07-09 17:59:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
rec-00000134,PO-00000134,SKU-0054,WH-BLR-04,2025-07-10 09:00:00,2025-07-12 13:00:00,425,0,WH-BLR-04#ASL-5#SHF-B#BIN-57,BLUEYONDER_WMS,2025-07-10 09:28:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000135,PO-00000147,SKU-0116,WH-BLR-04,2025-07-12 11:00:00,2025-07-13 12:00:00,414,0,WH-BLR-04#ASL-2#SHF-B#BIN-88,BLUEYONDER_WMS,2025-07-12 14:00:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000136,PO-00000142,SKU-0137,WH-LKO-01,2025-07-13 10:00:00,2025-07-16 12:00:00,365,0,WH-LKO-01#ASL-4#SHF-C#BIN-14,BLUEYONDER_WMS,2025-07-13 10:25:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000137,PO-00000151,SKU-0099,WH-LKO-01,2025-07-13 15:00:00,2025-07-16 19:00:00,516,0,WH-LKO-01#ASL-2#SHF-A#BIN-40,BLUEYONDER_WMS,2025-07-13 15:33:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000138,PO-00000141,SKU-0016,WH-LKO-01,2025-07-14 09:00:00,1752654600,341,0,WH-LKO-01#ASL-9#SHF-B#BIN-45,BLUEYONDER_WMS,2025-07-14 09:14:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000139,PO-00000148,SKU-0002,WH-DEL-02,2025-07-14 09:00:00,2025-07-16T12:00:00Z,220,0,WH-DEL-02#ASL-9#SHF-A#BIN-59,BLUEYONDER_WMS,2025-07-14 11:27:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000140,PO-00000143,SKU-0015,WH-LKO-01,2025-07-15 13:00:00,2025-07-16 17:00:00,636,0,WH-LKO-01#ASL-2#SHF-B#BIN-29,BLUEYONDER_WMS,2025-07-15 15:14:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000141,PO-00000145,SKU-0089,WH-BLR-04,2025-06-24 16:00:00,45855,499,0,WH-BLR-04#ASL-3#SHF-C#BIN-68,BLUEYONDER_WMS,2025-06-24 17:47:00,2026-08-05 02:59:59,BATCH_202506_RAW_GOODS_RECEIPTS
REC-00000142,PO-00000144,SKU-0016,WH-BLR-04,2025-07-18 08:00:00,2025-07-21 11:00:00,346,0,WH-BLR-04#ASL-5#SHF-B#BIN-34,BLUEYONDER_WMS,2025-07-18 09:09:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000143,PO-00000138,SKU-0102,WH-LKO-01,2025-07-20 12:00:00,2025-07-23 13:00:00,550,0,WH-LKO-01#ASL-9#SHF-B#BIN-77,BLUEYONDER_WMS,2025-07-20 13:43:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000144,PO-00000158,SKU-0117,WH-MUM-03,2025-07-20 08:00:00,23/07/2025,296,0,WH-MUM-03#ASL-3#SHF-C#BIN-33,BLUEYONDER_WMS,2025-07-20 08:12:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000145,PO-00000150,SKU-0145,WH-BLR-04,2025-07-21 08:00:00,2025-07-22 10:00:00,309,0,WH-BLR-04#ASL-4#SHF-B#BIN-30,BLUEYONDER_WMS,2025-07-21 10:41:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000146,PO-00000154,SKU-0132,WH-BLR-04,2025-07-21 14:00:00,2025-07-23 19:00:00,226,0,WH-BLR-04#ASL-3#SHF-C#BIN-60,BLUEYONDER_WMS,2025-07-21 15:17:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000147,PO-00000149,SKU-0027,WH-DEL-02,2025-07-23 14:00:00,2025-07-26 19:00:00,363,0,WH-DEL-02#ASL-9#SHF-B#BIN-68,BLUEYONDER_WMS,2025-07-23 15:22:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000148,PO-00000152,SKU-0066,WH-LKO-01,2025-07-23 13:00:00,2025-07-26 15:00:00,473,0,WH-LKO-01#ASL-9#SHF-C#BIN-79,BLUEYONDER_WMS,2025-07-23 13:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000149,PO-00000155,SKU-0146,WH-BLR-04,2025-07-23 10:00:00,2025-07-24 15:00:00,348,0,WH-BLR-04#ASL-7#SHF-A#BIN-34,BLUEYONDER_WMS,2025-07-23 10:28:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000150,PO-00000156,SKU-0150,WH-DEL-02,2025-07-23 13:00:00,2025-07-26 15:00:00,300,0,WH-DEL-02#ASL-2#SHF-C#BIN-51,BLUEYONDER_WMS,2025-07-23 13:14:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000151,PO-00000159,SKU-0132,WH-MUM-03,2025-07-23 13:00:00,2025-07-24 14:00:00,335,0,WH-MUM-03#ASL-3#SHF-A#BIN-36,BLUEYONDER_WMS,2025-07-23 15:40:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000152,PO-00000164,SKU-0052,WH-BLR-04,2025-07-23 14:00:00,2025-07-24 18:00:00,415,0,WH-BLR-04#ASL-7#SHF-C#BIN-78,BLUEYONDER_WMS,2025-07-23 14:41:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000153,PO-00000167,SKU-0066,WH-MUM-03,2025-07-24 12:00:00,2025-07-25 16:00:00,514,0,WH-MUM-03#ASL-6#SHF-C#BIN-15,BLUEYONDER_WMS,2025-07-24 14:46:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000154,PO-00000172,SKU-0099,WH-LKO-01,2025-07-24 10:00:00,2025-07-25 13:00:00,579,0,WH-LKO-01#ASL-6#SHF-C#BIN-24,BLUEYONDER_WMS,2025-07-24 12:58:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000155,PO-00000137,SKU-0001,WH-DEL-02,2025-07-25 15:00:00,2025-07-26 19:00:00,476,0,WH-DEL-02#ASL-1#SHF-C#BIN-45,BLUEYONDER_WMS,2025-07-25 16:18:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000156,PO-00000146,SKU-0087,WH-DEL-02,2025-07-25 08:00:00,2025-07-28 12:00:00,225,0,WH-DEL-02#ASL-8#SHF-A#BIN-15,BLUEYONDER_WMS,2025-07-25 09:55:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000157,PO-00000160,SKU-0050,WH-DEL-02,2025-07-25 10:00:00,2025-07-28 14:00:00,486,12,WH-DEL-02#ASL-4#SHF-C#BIN-92,BLUEYONDER_WMS,2025-07-25 10:37:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000158,PO-00000174,sku-0138,WH-LKO-01,2025-07-25 13:00:00,2025-07-27 14:00:00,341,0,WH-LKO-01#ASL-4#SHF-A#BIN-82,BLUEYONDER_WMS,2025-07-25 13:47:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000159,PO-00000157,SKU-0101,WH-BLR-04,2025-07-28 13:00:00,2025-07-30 17:00:00,560,0,WH-BLR-04#ASL-3#SHF-A#BIN-70,BLUEYONDER_WMS,2025-07-28 14:25:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000160,PO-00000162,SKU-0044,WH-MUM-03,2025-07-28 11:00:00,2025-07-29 15:00:00,408,0,WH-MUM-03#ASL-6#SHF-A#BIN-39,BLUEYONDER_WMS,2025-07-28 12:21:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000161,PO-00000169,SKU-0146,WH-DEL-02,2025-07-28 11:00:00,2025-07-29 12:00:00,510,0,WH-DEL-02#ASL-4#SHF-B#BIN-83,BLUEYONDER_WMS,2025-07-28 12:44:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000162,PO-00000170,SKU-0091,WH-BLR-04,2025-07-28 13:00:00,2025-07-30 17:00:00,373,0,WH-BLR-04#ASL-6#SHF-A#BIN-70,BLUEYONDER_WMS,2025-07-28 13:05:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000163,PO-00000163,SKU-0053,WH-DEL-02,2025-07-29 14:00:00,2025-08-01T18:00:00+05:30,577,0,WH-DEL-02#ASL-9#SHF-B#BIN-60,BLUEYONDER_WMS,2025-07-29 16:12:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000164,PO-00000171,SKU-0091,WH-DEL-02,2025-07-29 09:00:00,2025-07-31 11:00:00,634,0,WH-DEL-02#ASL-8#SHF-A#BIN-99,BLUEYONDER_WMS,2025-07-29 09:05:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000165,PO-00000177,SKU-0150,WH-MUM-03,2025-07-29 09:00:00,2025-07-31 14:00:00,340,0,WH-MUM-03#ASL-5#SHF-B#BIN-61,BLUEYONDER_WMS,2025-07-29 11:43:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000166,PO-00000168,SKU-0083,WH-MUM-03,2025-07-30 16:00:00,2025-08-02 20:00:00,477,0,WH-MUM-03#ASL-1#SHF-B#BIN-87,BLUEYONDER_WMS,2025-07-30 17:10:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000167,PO-00000153,SKU-0095,WH-BLR-04,2025-07-31 16:00:00,2025-08-01 20:00:00,557,0,WH-BLR-04#ASL-3#SHF-B#BIN-20,BLUEYONDER_WMS,2025-07-31 17:34:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000168,PO-00000180,SKU-0134,WH-BLR-04,2025-07-31 10:00:00,2025-08-03 12:00:00,404,0,WH-BLR-04#ASL-6#SHF-B#BIN-91,BLUEYONDER_WMS,2025-07-31 11:31:00,2026-08-05 02:59:59,BATCH_202507_RAW_GOODS_RECEIPTS
REC-00000169,PO-00000185,SKU-0035,WH-MUM-03,2025-08-02 16:00:00,2025-08-03 19:00:00,422,0,WH-MUM-03#ASL-2#SHF-B#BIN-21,BLUEYONDER_WMS,2025-08-02 18:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000170,PO-00000173,SKU-0137,WH-LKO-01,2025-08-03 11:00:00,2025-08-05 12:00:00,340,0,WH-LKO-01#ASL-5#SHF-C#BIN-24,BLUEYONDER_WMS,2025-08-05 12:30:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000171,PO-00000182,SKU-0066,WH-BLR-04,2025-08-03 10:00:00,2025-08-05 15:00:00,205,2,WH-BLR-04#ASL-8#SHF-B#BIN-29,BLUEYONDER_WMS,2025-08-03 12:22:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000172,PO-00000190,SKU-0071,WH-MUM-03,2025-08-03 15:00:00,2025-08-05 19:00:00,362,0,WH-MUM-03#ASL-9#SHF-A#BIN-75,BLUEYONDER_WMS,2025-08-03 15:45:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000173,PO-00000166,SKU-0054,WH-BLR-04,2025-08-04 08:00:00,2025-08-05 09:00:00,457,0,WH-BLR-04#ASL-6#SHF-A#BIN-81,BLUEYONDER_WMS,2025-08-04 08:25:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000174,PO-00000175,SKU-0002,WH-DEL-02,2025-08-04 12:00:00,2025-08-07 17:00:00,289,0,WH-DEL-02#ASL-6#SHF-B#BIN-76,BLUEYONDER_WMS,2025-08-04 13:47:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000175,PO-00000184,SKU-0028,WH-BLR-04,2025-08-04 11:00:00,2025-08-06 12:00:00,510,0,WH-BLR-04#ASL-9#SHF-B#BIN-53,BLUEYONDER_WMS,2025-08-04 11:24:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000176,PO-00000187,SKU-0117,WH-MUM-03,2025-08-04 10:00:00,2025-08-07 12:00:00,321,0,WH-MUM-03#ASL-1#SHF-B#BIN-79,BLUEYONDER_WMS,2025-08-04 11:32:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000177,PO-00000179,SKU-0107,WH-MUM-03,2025-08-05 08:00:00,2025-08-07 10:00:00,455,0,WH-MUM-03#ASL-8#SHF-C#BIN-35,BLUEYONDER_WMS,2025-08-05 08:52:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000178,PO-00000176,SKU-0126,WH-BLR-04,2025-08-06 15:00:00,2025-08-07 16:00:00,587,0,WH-BLR-04#ASL-2#SHF-C#BIN-13,BLUEYONDER_WMS,2025-08-09 15:22:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000179,PO-00000178,SKU-0027,WH-MUM-03,2025-08-06 11:00:00,2025-08-09 12:00:00,663,0,WH-MUM-03#ASL-6#SHF-C#BIN-58,BLUEYONDER_WMS,2025-08-06 12:43:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000180,PO-00000181,SKU-0016,WH-BLR-04,2025-08-06 10:00:00,2025-08-08 12:00:00,370,0,WH-BLR-04#ASL-9#SHF-C#BIN-75,BLUEYONDER_WMS,2025-08-06 12:47:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000181,PO-00000189,SKU-0132,WH-BLR-04,2025-08-06 11:00:00,2025-08-09 16:00:00,304,0,WH-BLR-04#ASL-7#SHF-A#BIN-23,BLUEYONDER_WMS,2025-08-06 13:41:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
 REC-00000182 ,PO-00000191,SKU-0009,WH-BLR-04,2025-08-06 11:00:00,2025-08-09 16:00:00,507,0,WH-BLR-04#ASL-5#SHF-C#BIN-21,BLUEYONDER_WMS,2025-08-06 12:07:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
REC-00000183,PO-00000194,SKU-0138,WH-LKO-01,2025-08-06 12:00:00,2025-08-08 13:00:00,347,0,WH-LKO-01#ASL-6#SHF-B#BIN-33,BLUEYONDER_WMS,2025-08-06 14:09:00,2026-08-05 02:59:59,BATCH_202508_RAW_GOODS_RECEIPTS
