supplier_id_raw,sku_id_raw,warehouse_id_raw,lead_time_days_raw,moq_raw,reorder_point_raw,safety_stock_raw,unit_cost_foreign_raw,currency_code_raw,effective_from_raw,effective_to_raw,is_current_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
SUP-005,SKU-0017,WH-MUM-03,10,93,189,89,129.94,AED,2025-01-01 00:00:00,2025-06-11 00:00:00,False,ERP_MDM,2025-01-01 00:54:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0017,WH-MUM-03,12,131,212,115,147.78,AED,2025-06-12 00:00:00,,True,ERP_MDM,2025-06-12 00:05:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0018,WH-LKO-01,10,88,218,55,37.41,SGD,2025-01-01 00:00:00,2025-07-29 00:00:00,False,ERP_MDM,2025-01-01 01:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0018,WH-LKO-01,9,160,178,70,41.57,SGD,2025-07-30 00:00:00,,True,ERP_MDM,2025-07-30 02:01:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0018,WH-DEL-02,12,111,216,43,37.41,SGD,2025-01-01 00:00:00,2025-08-11T00:00:00+05:30,False,ERP_MDM,2025-01-01 01:53:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0018,WH-DEL-02,14,220,166,85,40.57,SGD,2025-08-12 00:00:00,,True,ERP_MDM,2025-08-12 01:56:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0018,WH-MUM-03,8,105,201,66,37.41,SGD,2025-01-01 00:00:00,2025-06-15 00:00:00,False,ERP_MDM,2025-01-01 00:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0018,WH-MUM-03,14,156,266,101,40.22,SGD,2025-06-16 00:00:00,,True,ERP_MDM,2025-06-16 01:26:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0018,WH-BLR-04,12,101,120,42,37.41,SGD,01-01-2025,2025-08-04 00:00:00,False,ERP_MDM,2025-01-01 00:27:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0018,WH-BLR-04,13,138,213,78,39.81,SGD,2025-08-05 00:00:00,,True,ERP_MDM,2025-08-05 01:41:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0019,WH-LKO-01,7,123,212,63,61.01,AED,2025-01-01T00:00:00+05:30,2025-07-27 00:00:00,False,ERP_MDM,2025-01-01 02:45:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0019,WH-LKO-01,16,137,221,77,68.85,AED,2025-07-28 00:00:00,,True,ERP_MDM,2025-07-28 02:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0019,WH-MUM-03,11,81,139,75,61.01,AED,2025-01-01 00:00:00,2025-08-05 00:00:00,False,ERP_MDM,2025-01-01 00:59:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0019,WH-MUM-03,10,143,279,93,68.82,AED,2025-08-06 00:00:00,,True,ERP_MDM,2025-08-06 02:10:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0019,WH-BLR-04,7,98,148,64,61.01,AED,2025-01-01 00:00:00,2025-08-22 00:00:00,False,ERP_MDM,2025-01-01 01:16:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0019,WH-BLR-04,16,169,269,92,68.8,AED,2025-08-23 00:00:00,,True,ERP_MDM,2025-08-23 02:25:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0020,WH-LKO-01,9,115,160,89,103.09,EUR,2025-01-01 00:00:00,2025-08-26 00:00:00,False,ERP_MDM,2025-01-01 00:45:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0020,WH-LKO-01,9,205,245,98,118.31,EUR,2025-08-27 00:00:00,,True,ERP_MDM,2025-08-27 00:45:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0020,WH-DEL-02,9,97,211,57,103.09,EUR,2025-01-01 00:00:00,2025-07-29 00:00:00,False,ERP_MDM,2025-01-01 02:50:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0020,WH-DEL-02,16,214,238,85,118.36,EUR,2025-07-30 00:00:00,,True,ERP_MDM,2025-07-30 00:06:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0020,WH-MUM-03,7,111,179,75,103.09,EUR,2025-01-01 00:00:00,2025-08-18 00:00:00,False,ERP_MDM,2025-01-01 00:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0020,WH-MUM-03,9,144,222,83,110.98,EUR,2025-08-19 00:00:00,,True,ERP_MDM,2025-08-19 00:32:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0020,WH-BLR-04,10,138,142,80,103.09,EUR,2025-01-01 00:00:00,06-15-2025,False,ERP_MDM,2025-01-01 00:14:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0020,WH-BLR-04,15,171,236,115,118.11,EUR,2025-06-16 00:00:00,,True,ERP_MDM,2025-06-16 00:35:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0021,WH-LKO-01,13,118,169,44,103.11,SGD,2025-01-01 00:00:00,2025-07-18T00:00:00+05:30,False,ERP_MDM,2025-01-01 00:28:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0021,WH-LKO-01,15,123,219,105,117.33,SGD,2025-07-19 00:00:00,,True,ERP_MDM,2025-07-19 02:50:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0021,WH-DEL-02,7,127,206,53,103.11,SGD,2025-01-01 00:00:00,2025-07-14T00:00:00+05:30,False,ERP_MDM,2025-01-01 01:11:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0021,WH-DEL-02,9,149,220,90,116.21,SGD,2025-07-15 00:00:00,,True,ERP_MDM,2025-07-15 02:05:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0021,WH-BLR-04,11,116,142,83,103.11,SGD,2025-01-01 00:00:00,2025-08-15 00:00:00,False,ERP_MDM,2025-01-01 02:38:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0021,WH-BLR-04,10,149,246,62,116.88,SGD,2025-08-16 00:00:00,,True,ERP_MDM,2025-08-16 00:59:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0022,WH-LKO-01,9,138,189,70,52.16,SGD,2025-01-01 00:00:00,2025-07-24 00:00:00,False,ERP_MDM,2025-01-01 02:22:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0022,WH-LKO-01,13,148,285,95,56.75,SGD,2025-07-25 00:00:00,,True,ERP_MDM,2025-07-25 00:45:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0022,WH-DEL-02,13,114,160,85,52.16,SGD,2025-01-01 00:00:00,2025-07-16 00:00:00,False,ERP_MDM,2025-01-01 02:43:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0022,WH-DEL-02,10,126,179,67,58.94,SGD,2025-07-17 00:00:00,,True,ERP_MDM,2025-07-17 00:27:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0022,WH-MUM-03,14,123,146,61,52.16,SGD,2025-01-01 00:00:00,2025-08-21 00:00:00,False,ERP_MDM,2025-01-01 01:23:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0022,WH-MUM-03,15,173,201,74,59.04,SGD,22/08/2025,,True,ERP_MDM,2025-08-22 00:47:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0023,WH-LKO-01,13,115,175,43,115.19,EUR,2025-01-01 00:00:00,2025-07-30 00:00:00,False,ERP_MDM,2025-01-01 01:25:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0023, WH-LKO-01 ,13,146,295,60,122.62,EUR,2025-07-31 00:00:00,,True,ERP_MDM,2025-08-03 01:21:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0023,WH-BLR-04,12,120,189,67,115.19,EUR,2025-01-01 00:00:00,2025-07-27 00:00:00,False,ERP_MDM,2025-01-02 00:42:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-008,SKU-0023,WH-BLR-04,15,138,256,67,125.81,EUR,2025-07-28 00:00:00,,True,ERP_MDM,2025-07-28 02:18:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0024,WH-LKO-01,13,90,158,50,17.23,EUR,2025-01-01 00:00:00,2025-08-12 00:00:00,False,ERP_MDM,2025-01-01 01:30:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0024,WH-LKO-01,18,152,232,120,18.92,EUR,2025-08-13 00:00:00,,True,ERP_MDM,2025-08-13 01:19:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0024,WH-DEL-02,10,95,208,57,17.23,EUR,2025-01-01 00:00:00,2025-07-20 00:00:00,False,ERP_MDM,2025-01-01 01:43:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0024,WH-DEL-02,9,136,242,87,19.54,EUR,2025-07-21 00:00:00,,True,ERP_MDM,2025-07-21 01:19:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0024,WH-MUM-03,10,123,123,52,17.23,EUR,2025-01-01 00:00:00,2025-07-13 00:00:00,False,ERP_MDM,2025-01-01 01:58:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0024,WH-MUM-03,11,176,178,87,19.13,EUR,2025-07-14 00:00:00,,True,ERP_MDM,2025-07-14 00:02:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0024,WH-BLR-04,12,80,189,89,17.23,EUR,2025-01-01T00:00:00Z,2025-06-20 00:00:00,False,ERP_MDM,2025-01-01 02:03:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0024,WH-BLR-04,18,158,228,111,19.5,EUR,2025-06-21 00:00:00,,True,ERP_MDM,2025-06-21 01:25:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0025,WH-LKO-01,14,112,208,58,103.42,EUR,2025-01-01 00:00:00,2025-08-25 00:00:00,False,ERP_MDM,2025-01-01 01:20:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0025,WH-LKO-01,12,219,204,97,116.71,EUR,2025-08-26 00:00:00,,True,ERP_MDM,2025-08-26 02:21:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0025,WH-DEL-02,12,134,158,90,103.42,EUR,2025-01-01 00:00:00,2025-07-31 00:00:00,False,ERP_MDM,2025-01-01 02:12:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0025,WH-DEL-02,15,204,204,74,113.63,EUR,2025-08-01 00:00:00,,True,ERP_MDM,2025-08-01 02:51:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0025,WH-MUM-03,8,116,202,58,103.42,EUR,2025-01-01 00:00:00,2025-06-25 00:00:00,False,ERP_MDM,2025-01-01 02:39:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-005,SKU-0025,WH-MUM-03,18,130,179,63,115.91,EUR,2025-06-26 00:00:00,,True,ERP_MDM,2025-06-26 02:20:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0026,WH-LKO-01,8,101,192,64,26.97,USD,2025-01-01 00:00:00,2025-08-17 00:00:00,False,ERP_MDM,2025-01-01 00:36:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0026,WH-LKO-01,12,161,264,62,28.82,USD,2025-08-18 00:00:00,,True,ERP_MDM,2025-08-18 01:34:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0026,WH-DEL-02,14,125,172,68,26.97,USD,2025-01-01 00:00:00,2025-06-13 00:00:00,False,ERP_MDM,2025-01-01 02:35:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0026,WH-DEL-02,9,181,266,75,29.12,USD,2025-06-14 00:00:00,,True,ERP_MDM,2025-06-14 00:38:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0026,WH-MUM-03,13,87,168,51,26.97,USD,2025-01-01 00:00:00,2025-07-19 00:00:00,False,ERP_MDM,2025-01-01 00:27:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0026,WH-MUM-03,17,198,183,119,30.07,USD,2025-07-20 00:00:00,,True,ERP_MDM,2025-07-20 01:14:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0026,WH-BLR-04,8,133,165,89,26.97,USD,2025-01-01 00:00:00,2025-06-25 00:00:00,False,ERP_MDM,2025-01-01 01:08:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0026,WH-BLR-04,16,126,180,119,28.1,USD,2025-06-26 00:00:00,,True,ERP_MDM,2025-06-26 02:29:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0027,WH-LKO-01,8,94,185,64,109.91,AED,2025-01-01 00:00:00,2025-07-15 00:00:00,False,ERP_MDM,2025-01-01 02:30:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0027,WH-LKO-01,9,132,207,101,124.76,AED,2025-07-16 00:00:00,,True,ERP_MDM,2025-07-16 01:44:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0027,WH-DEL-02,8,136,150,75,109.91,AED,2025-01-01 00:00:00,2025-06-29 00:00:00,False,ERP_MDM,2025-01-01 01:53:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0027,WH-DEL-02,9,217,205,107,121.29,AED,2025-06-30 00:00:00,,True,ERP_MDM,2025-07-02 01:49:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0027,WH-MUM-03,11,88,158,79,109.91,AED,2025-01-01 00:00:00,2025-07-16 00:00:00,False,ERP_MDM,2025-01-01 02:54:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0027,WH-MUM-03,14,145,293,114,119.58,AED,17/07/2025,,True,ERP_MDM,2025-07-17 00:37:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0027,WH-BLR-04,11,82,162,67,109.91,AED,2025-01-01 00:00:00,2025-06-14 00:00:00,False,ERP_MDM,2025-01-01 01:05:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0027,WH-BLR-04,12,207,252,93,117.32,AED,2025-06-15 00:00:00,,True,ERP_MDM,2025-06-15 02:03:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0028,WH-LKO-01,10,107,122,43,100.19,USD,2025-01-01 00:00:00,2025-07-05 00:00:00,False,ERP_MDM,2025-01-01 00:23:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0028,WH-LKO-01,11,204,292,70,106.14,USD,2025-07-06 00:00:00,,True,ERP_MDM,2025-07-06 02:55:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0028,WH-DEL-02,7,108,203,59,100.19,USD,2025-01-01 00:00:00,2025-08-26 00:00:00,False,ERP_MDM,2025-01-01 01:24:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0028,WH-DEL-02,9,126,187,119,110.31,USD,2025-08-27 00:00:00,,True,ERP_MDM,2025-08-27 01:10:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0028,WH-MUM-03,11,81,188,42,100.19,USD,2025-01-01 00:00:00,2025-06-24 00:00:00,False,ERP_MDM,2025-01-01 00:31:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0028,WH-MUM-03,18,149,265,80,111.01,USD,2025-06-25 00:00:00,,True,ERP_MDM,2025-06-25 00:07:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0028,WH-BLR-04,13,127,133,58,100.19,USD,2025-01-01 00:00:00,2025-07-19 00:00:00,False,ERP_MDM,2025-01-01 01:52:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-003,SKU-0028,WH-BLR-04,11,205,258,93,108.64,USD,2025-07-20 00:00:00,,True,ERP_MDM,2025-07-24 00:45:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0029,WH-LKO-01,12,137,220,51,92.23,EUR,2025-01-01 00:00:00,2025-06-12 00:00:00,False,ERP_MDM,2025-01-01 00:54:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0029,WH-LKO-01,17,216,283,63,105.21,EUR,2025-06-13 00:00:00,,True,ERP_MDM,2025-06-13 02:05:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0029,WH-DEL-02,10,87,120,56,92.23,EUR,2025-01-01 00:00:00,2025-07-12 00:00:00,False,ERP_MDM,2025-01-01 00:45:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
N/A,SKU-0029,WH-DEL-02,16,123,231,70,101.37,EUR,2025-07-13 00:00:00,,True,ERP_MDM,2025-07-13 02:38:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0029,WH-MUM-03,8,118,217,42,92.23,EUR,2025-01-01 00:00:00,2025-08-12 00:00:00,False,ERP_MDM,2025-01-01 02:14:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0029,WH-MUM-03,12,200,269,102,99.39,EUR,2025-08-13 00:00:00,,True,ERP_MDM,2025-08-13 02:45:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0030,WH-LKO-01,9,83,126,57,141.86,EUR,2025-01-01 00:00:00,2025-07-16 00:00:00,False,ERP_MDM,2025-01-01 01:36:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0030,WH-LKO-01,15,217,218,87,151.03,EUR,2025-07-17 00:00:00,,True,ERP_MDM,2025-07-17 00:29:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0030,WH-DEL-02,13,132,166,81,141.86,EUR,2025-01-01 00:00:00,2025-07-23 00:00:00,False,ERP_MDM,2025-01-01 01:49:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0030,WH-DEL-02,9,190,218,75,151.8,EUR,2025-07-24 00:00:00,,True,ERP_MDM,2025-07-24 00:49:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0030,WH-MUM-03,8,103,183,42,141.86,EUR,2025-01-01 00:00:00,2025-06-14 00:00:00,False,ERP_MDM,2025-01-01 02:46:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0030,WH-MUM-03,10,138,234,77,156.64,EUR,2025-06-15 00:00:00,,True,ERP_MDM,2025-06-15 00:13:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0030,WH-BLR-04,8,130,124,52,141.86,EUR,2025-01-01 00:00:00,2025-06-28 00:00:00,False,ERP_MDM,2025-01-01 01:50:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0030,WH-BLR-04,14,164,174,97,162.09,EUR,2025-06-29 00:00:00,,True,ERP_MDM,2025-06-29 00:15:00,2026-08-05 02:59:59,BATCH_202506_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0031,wh-del-02,11,88,172,73,140.35,EUR,2025-01-01 00:00:00,2025-07-27 00:00:00,False,ERP_MDM,2025-01-01 00:03:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0031,WH-DEL-02,10,200,275,80,148.83,EUR,2025-07-28 00:00:00,,True,ERP_MDM,2025-07-28 02:56:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0031,WH-MUM-03,14,109,213,41,140.35,EUR,2025-01-01T00:00:00+05:30,2025-08-12 00:00:00,False,ERP_MDM,2025-01-01 02:38:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-002,SKU-0031,WH-MUM-03,12,122,244,109,149.28,EUR,08-13-2025,,True,ERP_MDM,2025-08-13 02:38:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0032,WH-LKO-01,13,113,157,52,72.77,USD,2025-01-01 00:00:00,2025-08-07 00:00:00,False,ERP_MDM,2025-01-01 01:21:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-006,SKU-0032,WH-LKO-01,9,184,193,104,75.75,USD,2025-08-08 00:00:00,,True,ERP_MDM,2025-08-11 01:48:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0032,WH-DEL-02,13,109,126,74,72.77,USD,2025-01-01 00:00:00,2025-08-06 00:00:00,False,ERP_MDM,2025-01-01 01:59:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0032,WH-DEL-02,9,159,243,98,81.51,USD,2025-08-07 00:00:00,,True,ERP_MDM,2025-08-07 01:13:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0032,WH-MUM-03,7,137,215,64,72.77,USD,2025-01-01 00:00:00,2025-08-04 00:00:00,False,ERP_MDM,2025-01-01 02:14:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0032,WH-MUM-03,11,176,160,63,78.58,USD,2025-08-05 00:00:00,,True,ERP_MDM,2025-08-05 01:29:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0032,WH-BLR-04,9,133,198,85,72.77,USD,2025-01-01 00:00:00,2025-08-21 00:00:00,False,ERP_MDM,2025-01-01 02:47:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0032,WH-BLR-04,12,193,243,65,78.38,USD,2025-08-22 00:00:00,,True,ERP_MDM,2025-08-22 02:27:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0033,WH-LKO-01,11,98,150,40,105.84,USD,2025-01-01 00:00:00,2025-07-04 00:00:00,False,ERP_MDM,2025-01-01 02:38:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-001,SKU-0033,WH-LKO-01,13,191,282,78,115.81,USD,2025-07-05 00:00:00,,True,ERP_MDM,2025-07-05 02:32:00,2026-08-05 02:59:59,BATCH_202507_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0033,WH-DEL-02,12,92,150,60,105.84,USD,2025-01-01 00:00:00,2025-08-14 00:00:00,False,ERP_MDM,2025-01-01 02:05:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0033,WH-DEL-02,13,219,251,99,112.19,USD,2025-08-15 00:00:00,,True,ERP_MDM,2025-08-15 00:36:00,2026-08-05 02:59:59,BATCH_202508_RAW_SKU_SUPPLIER_POLICY_SCD
SUP-004,SKU-0033,WH-MUM-03,12,97,158,48,105.84,USD,2025-01-01 00:00:00,2025-06-28 00:00:00,False,ERP_MDM,2025-01-01 00:49:00,2026-08-05 02:59:59,BATCH_202501_RAW_SKU_SUPPLIER_POLICY_SCD
